"Mã sản phẩm","Tên sản phẩm","Nhóm sản phẩm","Mã biến thể","Tên biến thể","Màu ánh sáng","Loại LED","Công suất","Mạch","Điện áp","Kích thước LED","Số lượng LED"
"CM50S200","Chip Module SMD 200W LED 5050 - Sử dụng: Module SMD 200W","Chip LED Module","CM50S200-3B5-5C-72LED","Chip Module SMD 200W LED 5050 - Sử dụng: Module SMD 200W | Vàng (3.000K - 3.200K), Bridgelux 5050, 200W, 5C, 30VDC, 72LED","Vàng (3.000K - 3.200K)","Bridgelux 5050","200","5C","30VDC","5050","72"
"C30C010","Chip COB 10W LED 3030 - Sử dụng: Các mẫu sử dụng chip COB 10W: PTR, PXH","Chip LED COB","C30C010-6P3-5C-9LED","Chip COB 10W LED 3030 - Sử dụng: Các mẫu sử dụng chip COB 10W: PTR, PXH | Trắng (6.000K - 6.500K), Lumileds 3030, 10W, 5C, 30VDC, 9LED","Trắng (6.000K - 6.500K)","Lumileds 3030","10","5C","30VDC","3030","9"
"C30C010","Chip COB 10W LED 3030 - Sử dụng: Các mẫu sử dụng chip COB 10W: PTR, PXH","Chip LED COB","C30C010-5P3-5C-9LED","Chip COB 10W LED 3030 - Sử dụng: Các mẫu sử dụng chip COB 10W: PTR, PXH | Trắng (5.000K), Lumileds 3030, 10W, 5C, 30VDC, 9LED","Trắng (5.000K)","Lumileds 3030","10","5C","30VDC","3030","9"
"C30C010","Chip COB 10W LED 3030 - Sử dụng: Các mẫu sử dụng chip COB 10W: PTR, PXH","Chip LED COB","C30C010-4P3-5C-9LED","Chip COB 10W LED 3030 - Sử dụng: Các mẫu sử dụng chip COB 10W: PTR, PXH | Trung tính (4.000K - 4.200K), Lumileds 3030, 10W, 5C, 30VDC, 9LED","Trung tính (4.000K - 4.200K)","Lumileds 3030","10","5C","30VDC","3030","9"
"C30C010","Chip COB 10W LED 3030 - Sử dụng: Các mẫu sử dụng chip COB 10W: PTR, PXH","Chip LED COB","C30C010-3P3-5C-9LED","Chip COB 10W LED 3030 - Sử dụng: Các mẫu sử dụng chip COB 10W: PTR, PXH | Vàng (3.000K - 3.200K), Lumileds 3030, 10W, 5C, 30VDC, 9LED","Vàng (3.000K - 3.200K)","Lumileds 3030","10","5C","30VDC","3030","9"
"C30C010","Chip COB 10W LED 3030 - Sử dụng: Các mẫu sử dụng chip COB 10W: PTR, PXH","Chip LED COB","C30C010-6B3-5C-9LED","Chip COB 10W LED 3030 - Sử dụng: Các mẫu sử dụng chip COB 10W: PTR, PXH | Trắng (6.000K - 6.500K), Bridgelux 3030, 10W, 5C, 30VDC, 9LED","Trắng (6.000K - 6.500K)","Bridgelux 3030","10","5C","30VDC","3030","9"
"C30C010","Chip COB 10W LED 3030 - Sử dụng: Các mẫu sử dụng chip COB 10W: PTR, PXH","Chip LED COB","C30C010-5B3-5C-9LED","Chip COB 10W LED 3030 - Sử dụng: Các mẫu sử dụng chip COB 10W: PTR, PXH | Trắng (5.000K), Bridgelux 3030, 10W, 5C, 30VDC, 9LED","Trắng (5.000K)","Bridgelux 3030","10","5C","30VDC","3030","9"
"C30C010","Chip COB 10W LED 3030 - Sử dụng: Các mẫu sử dụng chip COB 10W: PTR, PXH","Chip LED COB","C30C010-4B3-5C-9LED","Chip COB 10W LED 3030 - Sử dụng: Các mẫu sử dụng chip COB 10W: PTR, PXH | Trung tính (4.000K - 4.200K), Bridgelux 3030, 10W, 5C, 30VDC, 9LED","Trung tính (4.000K - 4.200K)","Bridgelux 3030","10","5C","30VDC","3030","9"
"C30C010","Chip COB 10W LED 3030 - Sử dụng: Các mẫu sử dụng chip COB 10W: PTR, PXH","Chip LED COB","C30C010-3B3-5C-9LED","Chip COB 10W LED 3030 - Sử dụng: Các mẫu sử dụng chip COB 10W: PTR, PXH | Vàng (3.000K - 3.200K), Bridgelux 3030, 10W, 5C, 30VDC, 9LED","Vàng (3.000K - 3.200K)","Bridgelux 3030","10","5C","30VDC","3030","9"
"C30C030","Chip COB 30W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C030-6P3-5C-30LED","Chip COB 30W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (6.000K - 6.500K), Lumileds 3030, 30W, 5C, 30VDC, 30LED","Trắng (6.000K - 6.500K)","Lumileds 3030","30","5C","30VDC","3030","30"
"C30C030","Chip COB 30W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C030-5P3-5C-30LED","Chip COB 30W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (5.000K), Lumileds 3030, 30W, 5C, 30VDC, 30LED","Trắng (5.000K)","Lumileds 3030","30","5C","30VDC","3030","30"
"C30C030","Chip COB 30W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C030-4P3-5C-30LED","Chip COB 30W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trung tính (4.000K - 4.200K), Lumileds 3030, 30W, 5C, 30VDC, 30LED","Trung tính (4.000K - 4.200K)","Lumileds 3030","30","5C","30VDC","3030","30"
"C30C030","Chip COB 30W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C030-3P3-5C-30LED","Chip COB 30W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Vàng (3.000K - 3.200K), Lumileds 3030, 30W, 5C, 30VDC, 30LED","Vàng (3.000K - 3.200K)","Lumileds 3030","30","5C","30VDC","3030","30"
"C30C030","Chip COB 30W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C030-6B3-5C-30LED","Chip COB 30W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (6.000K - 6.500K), Bridgelux 3030, 30W, 5C, 30VDC, 30LED","Trắng (6.000K - 6.500K)","Bridgelux 3030","30","5C","30VDC","3030","30"
"C30C030","Chip COB 30W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C030-5B3-5C-30LED","Chip COB 30W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (5.000K), Bridgelux 3030, 30W, 5C, 30VDC, 30LED","Trắng (5.000K)","Bridgelux 3030","30","5C","30VDC","3030","30"
"C30C030","Chip COB 30W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C030-4B3-5C-30LED","Chip COB 30W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trung tính (4.000K - 4.200K), Bridgelux 3030, 30W, 5C, 30VDC, 30LED","Trung tính (4.000K - 4.200K)","Bridgelux 3030","30","5C","30VDC","3030","30"
"C30C030","Chip COB 30W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C030-3B3-5C-30LED","Chip COB 30W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Vàng (3.000K - 3.200K), Bridgelux 3030, 30W, 5C, 30VDC, 30LED","Vàng (3.000K - 3.200K)","Bridgelux 3030","30","5C","30VDC","3030","30"
"C30C030","Chip COB 30W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C030-RTF","Chip COB 30W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Đỏ, TF, 30W, 30VDC","Đỏ","TF","30","","30VDC","",""
"C30C030","Chip COB 30W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C030-GTF","Chip COB 30W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Xanh lá, TF, 30W, 30VDC","Xanh lá","TF","30","","30VDC","",""
"C30C030","Chip COB 30W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C030-BTF","Chip COB 30W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Xanh dương, TF, 30W, 30VDC","Xanh dương","TF","30","","30VDC","",""
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-6P3-5C-49LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (6.000K - 6.500K), Lumileds 3030, 50W, 5C, 30VDC, 49LED","Trắng (6.000K - 6.500K)","Lumileds 3030","50","5C","30VDC","3030","49"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-5P3-5C-49LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (5.000K), Lumileds 3030, 50W, 5C, 30VDC, 49LED","Trắng (5.000K)","Lumileds 3030","50","5C","30VDC","3030","49"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-4P3-5C-49LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trung tính (4.000K - 4.200K), Lumileds 3030, 50W, 5C, 30VDC, 49LED","Trung tính (4.000K - 4.200K)","Lumileds 3030","50","5C","30VDC","3030","49"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-3P3-5C-49LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Vàng (3.000K - 3.200K), Lumileds 3030, 50W, 5C, 30VDC, 49LED","Vàng (3.000K - 3.200K)","Lumileds 3030","50","5C","30VDC","3030","49"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-6P3-5C-50LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (6.000K - 6.500K), Lumileds 3030, 50W, 5C, 30VDC, 50LED","Trắng (6.000K - 6.500K)","Lumileds 3030","50","5C","30VDC","3030","50"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-5P3-5C-50LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (5.000K), Lumileds 3030, 50W, 5C, 30VDC, 50LED","Trắng (5.000K)","Lumileds 3030","50","5C","30VDC","3030","50"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-4P3-5C-50LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trung tính (4.000K - 4.200K), Lumileds 3030, 50W, 5C, 30VDC, 50LED","Trung tính (4.000K - 4.200K)","Lumileds 3030","50","5C","30VDC","3030","50"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-3P3-5C-50LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Vàng (3.000K - 3.200K), Lumileds 3030, 50W, 5C, 30VDC, 50LED","Vàng (3.000K - 3.200K)","Lumileds 3030","50","5C","30VDC","3030","50"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-6P3-7C-49LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (6.000K - 6.500K), Lumileds 3030, 50W, 7C, 42VDC, 49LED","Trắng (6.000K - 6.500K)","Lumileds 3030","50","7C","42VDC","3030","49"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-5P3-7C-49LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (5.000K), Lumileds 3030, 50W, 7C, 42VDC, 49LED","Trắng (5.000K)","Lumileds 3030","50","7C","42VDC","3030","49"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-4P3-7C-49LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trung tính (4.000K - 4.200K), Lumileds 3030, 50W, 7C, 42VDC, 49LED","Trung tính (4.000K - 4.200K)","Lumileds 3030","50","7C","42VDC","3030","49"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-3B3-7C-49LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Vàng (3.000K - 3.200K), Bridgelux 3030, 50W, 7C, 42VDC, 49LED","Vàng (3.000K - 3.200K)","Bridgelux 3030","50","7C","42VDC","3030","49"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-6B3-5C-49LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (6.000K - 6.500K), Bridgelux 3030, 50W, 5C, 30VDC, 49LED","Trắng (6.000K - 6.500K)","Bridgelux 3030","50","5C","30VDC","3030","49"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-5B3-5C-49LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (5.000K), Bridgelux 3030, 50W, 5C, 30VDC, 49LED","Trắng (5.000K)","Bridgelux 3030","50","5C","30VDC","3030","49"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-4B3-5C-49LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trung tính (4.000K - 4.200K), Bridgelux 3030, 50W, 5C, 30VDC, 49LED","Trung tính (4.000K - 4.200K)","Bridgelux 3030","50","5C","30VDC","3030","49"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-3B3-5C-49LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Vàng (3.000K - 3.200K), Bridgelux 3030, 50W, 5C, 30VDC, 49LED","Vàng (3.000K - 3.200K)","Bridgelux 3030","50","5C","30VDC","3030","49"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-6B3-5C-50LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (6.000K - 6.500K), Bridgelux 3030, 50W, 5C, 30VDC, 50LED","Trắng (6.000K - 6.500K)","Bridgelux 3030","50","5C","30VDC","3030","50"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-5B3-5C-50LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (5.000K), Bridgelux 3030, 50W, 5C, 30VDC, 50LED","Trắng (5.000K)","Bridgelux 3030","50","5C","30VDC","3030","50"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-4B3-5C-50LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trung tính (4.000K - 4.200K), Bridgelux 3030, 50W, 5C, 30VDC, 50LED","Trung tính (4.000K - 4.200K)","Bridgelux 3030","50","5C","30VDC","3030","50"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-3B3-5C-50LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Vàng (3.000K - 3.200K), Bridgelux 3030, 50W, 5C, 30VDC, 50LED","Vàng (3.000K - 3.200K)","Bridgelux 3030","50","5C","30VDC","3030","50"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-6B3-7C-49LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (6.000K - 6.500K), Bridgelux 3030, 50W, 7C, 42VDC, 49LED","Trắng (6.000K - 6.500K)","Bridgelux 3030","50","7C","42VDC","3030","49"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-5B3-7C-49LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (5.000K), Bridgelux 3030, 50W, 7C, 42VDC, 49LED","Trắng (5.000K)","Bridgelux 3030","50","7C","42VDC","3030","49"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-4B3-7C-49LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trung tính (4.000K - 4.200K), Bridgelux 3030, 50W, 7C, 42VDC, 49LED","Trung tính (4.000K - 4.200K)","Bridgelux 3030","50","7C","42VDC","3030","49"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-3B3-7C-49LED","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Vàng (3.000K - 3.200K), Bridgelux 3030, 50W, 7C, 42VDC, 49LED","Vàng (3.000K - 3.200K)","Bridgelux 3030","50","7C","42VDC","3030","49"
"C30C050","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C30C050-CB3","Chip COB 50W LED 3030 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Đổi màu, Bridgelux 3030, 50W","Đổi màu","Bridgelux 3030","50","","","3030",""
"COBC050","Chip COB 50W LED CREE - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","COBC050-6CR-30VDC","Chip COB 50W LED CREE - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (6.000K - 6.500K), CREE, 50W, 30VDC","Trắng (6.000K - 6.500K)","CREE","50","","30VDC","",""
"COBC050","Chip COB 50W LED CREE - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","COBC050-4CR-30VDC","Chip COB 50W LED CREE - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trung tính (4.000K - 4.200K), CREE, 50W, 30VDC","Trung tính (4.000K - 4.200K)","CREE","50","","30VDC","",""
"COBC050","Chip COB 50W LED CREE - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","COBC050-3CR-30VDC","Chip COB 50W LED CREE - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Vàng (3.000K - 3.200K), CREE, 50W, 30VDC","Vàng (3.000K - 3.200K)","CREE","50","","30VDC","",""
"COBC050","Chip COB 50W LED CREE - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","COBC050-6CR-42VDC","Chip COB 50W LED CREE - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (6.000K - 6.500K), CREE, 50W, 42VDC","Trắng (6.000K - 6.500K)","CREE","50","","42VDC","",""
"COBC050","Chip COB 50W LED CREE - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","COBC050-4CR-42VDC","Chip COB 50W LED CREE - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trung tính (4.000K - 4.200K), CREE, 50W, 42VDC","Trung tính (4.000K - 4.200K)","CREE","50","","42VDC","",""
"COBC050","Chip COB 50W LED CREE - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","COBC050-3CR-42VDC","Chip COB 50W LED CREE - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Vàng (3.000K - 3.200K), CREE, 50W, 42VDC","Vàng (3.000K - 3.200K)","CREE","50","","42VDC","",""
"COBC050","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","COBC050-6TF-30VDC","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (6.000K - 6.500K), TF, 50W, 30VDC","Trắng (6.000K - 6.500K)","TF","50","","30VDC","",""
"COBC050","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","COBC050-4TF-30VDC","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trung tính (4.000K - 4.200K), TF, 50W, 30VDC","Trung tính (4.000K - 4.200K)","TF","50","","30VDC","",""
"COBC050","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","COBC050-3TF-30VDC","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Vàng (3.000K - 3.200K), TF, 50W, 30VDC","Vàng (3.000K - 3.200K)","TF","50","","30VDC","",""
"COBC050","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","COBC050-6TF-24VDC","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (6.000K - 6.500K), TF, 50W, 24VDC","Trắng (6.000K - 6.500K)","TF","50","","24VDC","",""
"COBC050","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","COBC050-4TF-24VDC","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trung tính (4.000K - 4.200K), TF, 50W, 24VDC","Trung tính (4.000K - 4.200K)","TF","50","","24VDC","",""
"COBC050","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","COBC050-3TF-24VDC","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Vàng (3.000K - 3.200K), TF, 50W, 24VDC","Vàng (3.000K - 3.200K)","TF","50","","24VDC","",""
"COBC050","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","COBC050-6TF-12VDC","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (6.000K - 6.500K), TF, 50W, 12VDC","Trắng (6.000K - 6.500K)","TF","50","","12VDC","",""
"COBC050","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","COBC050-4TF-12VDC","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trung tính (4.000K - 4.200K), TF, 50W, 12VDC","Trung tính (4.000K - 4.200K)","TF","50","","12VDC","",""
"COBC050","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","COBC050-3TF-12VDC","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Vàng (3.000K - 3.200K), TF, 50W, 12VDC","Vàng (3.000K - 3.200K)","TF","50","","12VDC","",""
"COBC050","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","COBC050-RTF-30VDC","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Đỏ, TF, 50W, 30VDC","Đỏ","TF","50","","30VDC","",""
"COBC050","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","COBC050-GTF-30VDC","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Xanh lá, TF, 50W, 30VDC","Xanh lá","TF","50","","30VDC","",""
"COBC050","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","COBC050-BTF-30VDC","Chip COB 50W LED TF - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Xanh dương, TF, 50W, 30VDC","Xanh dương","TF","50","","30VDC","",""
"C50C100","Chip COB 100W LED 5050 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C50C100-6P5-5C-20LED","Chip COB 100W LED 5050 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (6.000K - 6.500K), Lumileds 5050, 100W, 5C, 30VDC, 20LED","Trắng (6.000K - 6.500K)","Lumileds 5050","100","5C","30VDC","5050","20"
"C50C100","Chip COB 100W LED 5050 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C50C100-5P5-5C-20LED","Chip COB 100W LED 5050 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (5.000K), Lumileds 5050, 100W, 5C, 30VDC, 20LED","Trắng (5.000K)","Lumileds 5050","100","5C","30VDC","5050","20"
"C50C100","Chip COB 100W LED 5050 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C50C100-4P5-5C-20LED","Chip COB 100W LED 5050 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trung tính (4.000K - 4.200K), Lumileds 5050, 100W, 5C, 30VDC, 20LED","Trung tính (4.000K - 4.200K)","Lumileds 5050","100","5C","30VDC","5050","20"
"C50C100","Chip COB 100W LED 5050 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C50C100-3P5-5C-20LED","Chip COB 100W LED 5050 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Vàng (3.000K - 3.200K), Lumileds 5050, 100W, 5C, 30VDC, 20LED","Vàng (3.000K - 3.200K)","Lumileds 5050","100","5C","30VDC","5050","20"
"C50C100","Chip COB 100W LED 5050 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C50C100-6B5-5C-20LED","Chip COB 100W LED 5050 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (6.000K - 6.500K), Bridgelux 5050, 100W, 5C, 30VDC, 20LED","Trắng (6.000K - 6.500K)","Bridgelux 5050","100","5C","30VDC","5050","20"
"C50C100","Chip COB 100W LED 5050 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C50C100-5B5-5C-20LED","Chip COB 100W LED 5050 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trắng (5.000K), Bridgelux 5050, 100W, 5C, 30VDC, 20LED","Trắng (5.000K)","Bridgelux 5050","100","5C","30VDC","5050","20"
"C50C100","Chip COB 100W LED 5050 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,...","Chip LED COB","C50C100-4B5-5C-20LED","Chip COB 100W LED 5050 - Sử dụng: Các mẫu COB: PTC, PTR, DQL,... | Trung tính (4.000K - 4.200K), Bridgelux 5050, 100W, 5C, 30VDC, 20LED","Trung tính (4.000K - 4.200K)","Bridgelux 5050","100","5C","30VDC","5050","20"
