"Mã sản phẩm","Phương pháp bổ sung","Item Group","Tên sản phẩm","Mã biến thể","Tên biến thể","Công suất","Màu ánh sáng","Chip LED","Nguồn","Kiểu nguồn","Loại tản nhiệt","Kiểu lắp"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-4P5DN-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trung tính (4.000K - 4.200K), Lumileds 5050, Done Nhỏ | Nhôm đùn trắng, Dọc","50","Trung tính (4.000K - 4.200K)","Lumileds 5050","Done Nhỏ","Nguồn nhỏ","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-3P5DN-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Vàng (3.000K - 3.200K), Lumileds 5050, Done Nhỏ | Nhôm đùn trắng, Dọc","50","Vàng (3.000K - 3.200K)","Lumileds 5050","Done Nhỏ","Nguồn nhỏ","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-6B3DT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (6.000K - 6.500K), Bridgelux 3030, Done Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (6.000K - 6.500K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-5B3DT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (5.000K), Bridgelux 3030, Done Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (5.000K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-4B3DT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Done Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-3B3DT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Vàng (3.000K - 3.200K), Bridgelux 3030, Done Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Vàng (3.000K - 3.200K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-6B5DT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (6.000K - 6.500K), Bridgelux 5050, Done Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (6.000K - 6.500K)","Bridgelux 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-5B5DT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (5.000K), Bridgelux 5050, Done Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (5.000K)","Bridgelux 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-4B5DT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Done Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-3B5DT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Vàng (3.000K - 3.200K), Bridgelux 5050, Done Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Vàng (3.000K - 3.200K)","Bridgelux 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-6P3DT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (6.000K - 6.500K), Lumileds 3030, Done Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (6.000K - 6.500K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-5P3DT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (5.000K), Lumileds 3030, Done Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (5.000K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-4P3DT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trung tính (4.000K - 4.200K), Lumileds 3030, Done Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trung tính (4.000K - 4.200K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-3P3DT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Vàng (3.000K - 3.200K), Lumileds 3030, Done Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Vàng (3.000K - 3.200K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-6P5DT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (6.000K - 6.500K), Lumileds 5050, Done Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (6.000K - 6.500K)","Lumileds 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-5P5DT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (5.000K), Lumileds 5050, Done Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (5.000K)","Lumileds 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-4P5DT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trung tính (4.000K - 4.200K), Lumileds 5050, Done Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trung tính (4.000K - 4.200K)","Lumileds 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-3P5DT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Vàng (3.000K - 3.200K), Lumileds 5050, Done Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Vàng (3.000K - 3.200K)","Lumileds 5050","Done Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-6B3PT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (6.000K - 6.500K), Bridgelux 3030, Philips Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (6.000K - 6.500K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-5B3PT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (5.000K), Bridgelux 3030, Philips Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (5.000K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-4B3PT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Philips Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-3B3PT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Vàng (3.000K - 3.200K), Bridgelux 3030, Philips Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Vàng (3.000K - 3.200K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-6B5PT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (6.000K - 6.500K), Bridgelux 5050, Philips Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (6.000K - 6.500K)","Bridgelux 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-5B5PT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (5.000K), Bridgelux 5050, Philips Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (5.000K)","Bridgelux 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-4B5PT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Philips Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-3B5PT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Vàng (3.000K - 3.200K), Bridgelux 5050, Philips Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Vàng (3.000K - 3.200K)","Bridgelux 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-6P3PT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (6.000K - 6.500K), Lumileds 3030, Philips Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (6.000K - 6.500K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-5P3PT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (5.000K), Lumileds 3030, Philips Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (5.000K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-4P3PT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trung tính (4.000K - 4.200K), Lumileds 3030, Philips Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trung tính (4.000K - 4.200K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-3P3PT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Vàng (3.000K - 3.200K), Lumileds 3030, Philips Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Vàng (3.000K - 3.200K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-6P5PT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (6.000K - 6.500K), Lumileds 5050, Philips Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (6.000K - 6.500K)","Lumileds 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-5P5PT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (5.000K), Lumileds 5050, Philips Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (5.000K)","Lumileds 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-4P5PT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trung tính (4.000K - 4.200K), Lumileds 5050, Philips Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trung tính (4.000K - 4.200K)","Lumileds 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-3P5PT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Vàng (3.000K - 3.200K), Lumileds 5050, Philips Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Vàng (3.000K - 3.200K)","Lumileds 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-6B3PD-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (6.000K - 6.500K), Bridgelux 3030, Philips Dim 10 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (6.000K - 6.500K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-5B3PD-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (5.000K), Bridgelux 3030, Philips Dim 10 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (5.000K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-4B3PD-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Philips Dim 10 Cấp | Nhôm đùn trắng, Dọc","50","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-3B3PD-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Vàng (3.000K - 3.200K), Bridgelux 3030, Philips Dim 10 Cấp | Nhôm đùn trắng, Dọc","50","Vàng (3.000K - 3.200K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-6B5PD-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (6.000K - 6.500K), Bridgelux 5050, Philips Dim 10 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (6.000K - 6.500K)","Bridgelux 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-5B5PD-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (5.000K), Bridgelux 5050, Philips Dim 10 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (5.000K)","Bridgelux 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-4B5PD-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Philips Dim 10 Cấp | Nhôm đùn trắng, Dọc","50","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-3B5PD-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Vàng (3.000K - 3.200K), Bridgelux 5050, Philips Dim 10 Cấp | Nhôm đùn trắng, Dọc","50","Vàng (3.000K - 3.200K)","Bridgelux 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-6P3PD-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (6.000K - 6.500K), Lumileds 3030, Philips Dim 10 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (6.000K - 6.500K)","Lumileds 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-5P3PD-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (5.000K), Lumileds 3030, Philips Dim 10 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (5.000K)","Lumileds 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-4P3PD-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trung tính (4.000K - 4.200K), Lumileds 3030, Philips Dim 10 Cấp | Nhôm đùn trắng, Dọc","50","Trung tính (4.000K - 4.200K)","Lumileds 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-3P3PD-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Vàng (3.000K - 3.200K), Lumileds 3030, Philips Dim 10 Cấp | Nhôm đùn trắng, Dọc","50","Vàng (3.000K - 3.200K)","Lumileds 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-6P5PD-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (6.000K - 6.500K), Lumileds 5050, Philips Dim 10 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (6.000K - 6.500K)","Lumileds 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-5P5PD-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (5.000K), Lumileds 5050, Philips Dim 10 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (5.000K)","Lumileds 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-4P5PD-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trung tính (4.000K - 4.200K), Lumileds 5050, Philips Dim 10 Cấp | Nhôm đùn trắng, Dọc","50","Trung tính (4.000K - 4.200K)","Lumileds 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-3P5PD-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Vàng (3.000K - 3.200K), Lumileds 5050, Philips Dim 10 Cấp | Nhôm đùn trắng, Dọc","50","Vàng (3.000K - 3.200K)","Lumileds 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-6B3MT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (6.000K - 6.500K), Bridgelux 3030, Meanwell Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (6.000K - 6.500K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-5B3MT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (5.000K), Bridgelux 3030, Meanwell Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (5.000K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-4B3MT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Meanwell Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-3B3MT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Vàng (3.000K - 3.200K), Bridgelux 3030, Meanwell Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Vàng (3.000K - 3.200K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-6B5MT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (6.000K - 6.500K), Bridgelux 5050, Meanwell Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (6.000K - 6.500K)","Bridgelux 5050","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-5B5MT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (5.000K), Bridgelux 5050, Meanwell Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (5.000K)","Bridgelux 5050","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-4B5MT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Meanwell Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-3B5MT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Vàng (3.000K - 3.200K), Bridgelux 5050, Meanwell Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Vàng (3.000K - 3.200K)","Bridgelux 5050","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-6P3MT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (6.000K - 6.500K), Lumileds 3030, Meanwell Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (6.000K - 6.500K)","Lumileds 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
"DP01S","Sản xuất","Đèn LED pha P01 SMD (Khung xám)","Đèn LED pha P01 SMD (Khung xám)","DP01S050-5P3MT-AD","Đèn LED pha P01 SMD (Khung xám) 50W | Trắng (5.000K), Lumileds 3030, Meanwell Dim 1 Cấp | Nhôm đùn trắng, Dọc","50","Trắng (5.000K)","Lumileds 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đùn trắng","Dọc"
